Participant,Block,,Trial,,
548565,1,"Black People,White People",Black People,correct,571
548565,1,"Black People,White People",White People,correct,682
548565,1,"Black People,White People",Black People,correct,590
548565,1,"Black People,White People",Black People,correct,546
548565,1,"Black People,White People",Black People,correct,424
548565,1,"Black People,White People",Black People,correct,467
548565,1,"Black People,White People",Black People,correct,553
548565,2,"Positive,Negative",Negative,correct,912
548565,2,"Positive,Negative",Negative,correct,688
548565,2,"Positive,Negative",Negative,correct,865
548565,2,"Positive,Negative",Negative,correct,694
548565,2,"Positive,Negative",Positive,correct,872
548565,2,"Positive,Negative",Positive,correct,658
548565,2,"Positive,Negative",Negative,correct,671
548565,2,"Positive,Negative",Negative,correct,928
548565,2,"Positive,Negative",Negative,correct,514
548565,2,"Positive,Negative",Positive,correct,653
548565,2,"Positive,Negative",Negative,correct,715
548565,2,"Positive,Negative",Negative,correct,617
548565,2,"Positive,Negative",Positive,correct,574
548565,2,"Positive,Negative",Positive,correct,533
548565,2,"Positive,Negative",Negative,correct,596
548565,2,"Positive,Negative",Positive,correct,760
548565,2,"Positive,Negative",Positive,correct,918
548565,2,"Positive,Negative",Positive,correct,946
548565,2,"Positive,Negative",Positive,correct,603
548565,2,"Positive,Negative",Positive,correct,589
548565,3,"Black People/Positive,White People/Negative",Black People/Positive,correct,760
548565,3,"Black People/Positive,White People/Negative",Black People/Positive,correct,517
548565,3,"Black People/Positive,White People/Negative",Black People/Positive,correct,610
548565,3,"Black People/Positive,White People/Negative",Black People/Positive,correct,460
548565,3,"Black People/Positive,White People/Negative",White People/Negative,correct,666
548565,3,"Black People/Positive,White People/Negative",White People/Negative,correct,550
548565,3,"Black People/Positive,White People/Negative",White People/Negative,correct,554
548565,3,"Black People/Positive,White People/Negative",Black People/Positive,correct,626
548565,3,"Black People/Positive,White People/Negative",Black People/Positive,correct,677
548565,3,"Black People/Positive,White People/Negative",Black People/Positive,correct,529
548565,3,"Black People/Positive,White People/Negative",Black People/Positive,correct,465
548565,3,"Black People/Positive,White People/Negative",Black People/Positive,correct,494
548565,3,"Black People/Positive,White People/Negative",Black People/Positive,correct,464
548565,3,"Black People/Positive,White People/Negative",White People/Negative,incorrect,904
548565,3,"Black People/Positive,White People/Negative",White People/Negative,correct,2094
548565,3,"Black People/Positive,White People/Negative",White People/Negative,correct,701
548565,3,"Black People/Positive,White People/Negative",White People/Negative,correct,1335
548565,3,"Black People/Positive,White People/Negative",White People/Negative,correct,679
548565,3,"Black People/Positive,White People/Negative",White People/Negative,correct,804
548565,3,"Black People/Positive,White People/Negative",White People/Negative,correct,958
548565,4,"Black People/Positive,White People/Negative",White People/Negative,correct,1360
548565,4,"Black People/Positive,White People/Negative",White People/Negative,correct,677
548565,4,"Black People/Positive,White People/Negative",Black People/Positive,correct,777
548565,4,"Black People/Positive,White People/Negative",Black People/Positive,correct,610
548565,4,"Black People/Positive,White People/Negative",White People/Negative,correct,598
548565,4,"Black People/Positive,White People/Negative",Black People/Positive,correct,1670
548565,4,"Black People/Positive,White People/Negative",Black People/Positive,correct,1855
548565,4,"Black People/Positive,White People/Negative",White People/Negative,correct,1012
548565,4,"Black People/Positive,White People/Negative",White People/Negative,correct,980
548565,4,"Black People/Positive,White People/Negative",White People/Negative,correct,474
548565,4,"Black People/Positive,White People/Negative",Black People/Positive,incorrect,906
548565,4,"Black People/Positive,White People/Negative",White People/Negative,correct,1027
548565,4,"Black People/Positive,White People/Negative",Black People/Positive,correct,936
548565,4,"Black People/Positive,White People/Negative",White People/Negative,correct,1097
548565,4,"Black People/Positive,White People/Negative",White People/Negative,correct,1502
548565,4,"Black People/Positive,White People/Negative",Black People/Positive,correct,632
548565,4,"Black People/Positive,White People/Negative",White People/Negative,correct,2066
548565,4,"Black People/Positive,White People/Negative",Black People/Positive,correct,641
548565,4,"Black People/Positive,White People/Negative",Black People/Positive,correct,662
548565,4,"Black People/Positive,White People/Negative",Black People/Positive,correct,515
548565,4,"Black People/Positive,White People/Negative",Black People/Positive,correct,820
548565,4,"Black People/Positive,White People/Negative",Black People/Positive,correct,459
548565,4,"Black People/Positive,White People/Negative",Black People/Positive,correct,504
548565,4,"Black People/Positive,White People/Negative",Black People/Positive,correct,496
548565,4,"Black People/Positive,White People/Negative",Black People/Positive,correct,481
548565,4,"Black People/Positive,White People/Negative",Black People/Positive,correct,476
548565,4,"Black People/Positive,White People/Negative",White People/Negative,correct,665
548565,4,"Black People/Positive,White People/Negative",White People/Negative,correct,542
548565,4,"Black People/Positive,White People/Negative",Black People/Positive,correct,598
548565,4,"Black People/Positive,White People/Negative",White People/Negative,correct,553
548565,4,"Black People/Positive,White People/Negative",White People/Negative,correct,1144
548565,4,"Black People/Positive,White People/Negative",Black People/Positive,correct,584
548565,4,"Black People/Positive,White People/Negative",White People/Negative,correct,909
548565,4,"Black People/Positive,White People/Negative",White People/Negative,correct,589
548565,4,"Black People/Positive,White People/Negative",White People/Negative,correct,864
548565,4,"Black People/Positive,White People/Negative",Black People/Positive,correct,611
548565,4,"Black People/Positive,White People/Negative",White People/Negative,correct,804
548565,4,"Black People/Positive,White People/Negative",Black People/Positive,correct,685
548565,4,"Black People/Positive,White People/Negative",White People/Negative,correct,794
548565,4,"Black People/Positive,White People/Negative",White People/Negative,correct,1117
548565,5,"White People,Black People",White People,correct,808
548565,5,"White People,Black People",Black People,correct,585
548565,5,"White People,Black People",Black People,correct,749
548565,5,"White People,Black People",Black People,correct,619
548565,5,"White People,Black People",Black People,correct,627
548565,5,"White People,Black People",Black People,correct,568
548565,5,"White People,Black People",White People,correct,589
548565,5,"White People,Black People",Black People,correct,646
548565,5,"White People,Black People",Black People,correct,540
548565,5,"White People,Black People",Black People,correct,507
548565,5,"White People,Black People",Black People,correct,500
548565,5,"White People,Black People",White People,correct,683
548565,5,"White People,Black People",White People,correct,713
548565,5,"White People,Black People",White People,correct,527
548565,5,"White People,Black People",White People,correct,584
548565,5,"White People,Black People",Black People,correct,685
548565,5,"White People,Black People",White People,correct,750
548565,5,"White People,Black People",Black People,correct,597
548565,5,"White People,Black People",Black People,correct,548
548565,5,"White People,Black People",White People,correct,770
548565,5,"White People,Black People",Black People,correct,611
548565,5,"White People,Black People",White People,correct,977
548565,5,"White People,Black People",Black People,correct,1024
548565,5,"White People,Black People",White People,correct,682
548565,5,"White People,Black People",Black People,correct,567
548565,5,"White People,Black People",White People,correct,761
548565,5,"White People,Black People",Black People,correct,591
548565,5,"White People,Black People",White People,correct,574
548565,5,"White People,Black People",White People,correct,724
548565,5,"White People,Black People",White People,correct,672
548565,5,"White People,Black People",Black People,correct,704
548565,5,"White People,Black People",Black People,correct,856
548565,5,"White People,Black People",Black People,correct,654
548565,5,"White People,Black People",Black People,correct,540
548565,5,"White People,Black People",White People,correct,520
548565,5,"White People,Black People",White People,correct,611
548565,5,"White People,Black People",White People,correct,734
548565,5,"White People,Black People",White People,correct,832
548565,5,"White People,Black People",White People,correct,639
548565,5,"White People,Black People",White People,correct,730
548565,6,"White People/Positive,Black People/Negative",Black People/Negative,correct,663
548565,6,"White People/Positive,Black People/Negative",Black People/Negative,correct,485
548565,6,"White People/Positive,Black People/Negative",Black People/Negative,correct,576
548565,6,"White People/Positive,Black People/Negative",Black People/Negative,correct,573
548565,6,"White People/Positive,Black People/Negative",Black People/Negative,correct,564
548565,6,"White People/Positive,Black People/Negative",Black People/Negative,correct,603
548565,6,"White People/Positive,Black People/Negative",White People/Positive,incorrect,934
548565,6,"White People/Positive,Black People/Negative",Black People/Negative,correct,1201
548565,6,"White People/Positive,Black People/Negative",White People/Positive,correct,642
548565,6,"White People/Positive,Black People/Negative",White People/Positive,correct,495
548565,6,"White People/Positive,Black People/Negative",Black People/Negative,correct,545
548565,6,"White People/Positive,Black People/Negative",White People/Positive,correct,510
548565,6,"White People/Positive,Black People/Negative",Black People/Negative,correct,691
